x-axis,1
second,Volt
-100.000E-06,+25.844222E-03
-99.900E-06,+25.844222E-03
-99.800E-06,+25.844222E-03
-99.700E-06,+26.648242E-03
-99.600E-06,+26.648242E-03
-99.500E-06,+27.452262E-03
-99.400E-06,+26.648242E-03
-99.300E-06,+27.452262E-03
-99.200E-06,+27.452262E-03
-99.100E-06,+27.452262E-03
-99.000E-06,+27.452262E-03
-98.900E-06,+28.256282E-03
-98.800E-06,+28.256282E-03
-98.700E-06,+28.256282E-03
-98.600E-06,+28.256282E-03
-98.500E-06,+28.256282E-03
-98.400E-06,+28.256282E-03
-98.300E-06,+29.010051E-03
-98.200E-06,+28.256282E-03
-98.100E-06,+28.256282E-03
-98.000E-06,+28.256282E-03
-97.900E-06,+29.010051E-03
-97.800E-06,+28.256282E-03
-97.700E-06,+28.256282E-03
-97.600E-06,+28.256282E-03
-97.500E-06,+28.256282E-03
-97.400E-06,+29.060302E-03
-97.300E-06,+28.256282E-03
-97.200E-06,+28.256282E-03
-97.100E-06,+29.010051E-03
-97.000E-06,+28.256282E-03
-96.900E-06,+28.256282E-03
-96.800E-06,+29.060302E-03
-96.700E-06,+28.256282E-03
-96.600E-06,+29.060302E-03
-96.500E-06,+29.060302E-03
-96.400E-06,+29.060302E-03
-96.300E-06,+29.060302E-03
-96.200E-06,+29.060302E-03
-96.100E-06,+29.060302E-03
-96.000E-06,+29.864322E-03
-95.900E-06,+29.864322E-03
-95.800E-06,+29.864322E-03
-95.700E-06,+29.864322E-03
-95.600E-06,+29.864322E-03
-95.500E-06,+29.864322E-03
-95.400E-06,+29.864322E-03
-95.300E-06,+30.618091E-03
-95.200E-06,+30.668342E-03
-95.100E-06,+30.668342E-03
-95.000E-06,+30.668342E-03
-94.900E-06,+30.668342E-03
-94.800E-06,+31.472363E-03
-94.700E-06,+31.422111E-03
-94.600E-06,+31.472363E-03
-94.500E-06,+31.472363E-03
-94.400E-06,+31.472363E-03
-94.300E-06,+31.472363E-03
-94.200E-06,+31.472363E-03
-94.100E-06,+32.226131E-03
-94.000E-06,+31.472363E-03
-93.900E-06,+31.472363E-03
-93.800E-06,+31.472363E-03
-93.700E-06,+32.226131E-03
-93.600E-06,+31.472363E-03
-93.500E-06,+31.472363E-03
-93.400E-06,+31.472363E-03
-93.300E-06,+31.472363E-03
-93.200E-06,+31.472363E-03
-93.100E-06,+31.472363E-03
-93.000E-06,+31.472363E-03
-92.900E-06,+31.472363E-03
-92.800E-06,+31.472363E-03
-92.700E-06,+31.472363E-03
-92.600E-06,+31.472363E-03
-92.500E-06,+31.472363E-03
-92.400E-06,+31.472363E-03
-92.300E-06,+31.472363E-03
-92.200E-06,+31.422111E-03
-92.100E-06,+31.422111E-03
-92.000E-06,+30.668342E-03
-91.900E-06,+30.668342E-03
-91.800E-06,+30.668342E-03
-91.700E-06,+29.864322E-03
-91.600E-06,+30.668342E-03
-91.500E-06,+30.668342E-03
-91.400E-06,+29.864322E-03
-91.300E-06,+29.864322E-03
-91.200E-06,+30.618091E-03
-91.100E-06,+29.864322E-03
-91.000E-06,+29.864322E-03
-90.900E-06,+29.060302E-03
-90.800E-06,+29.864322E-03
-90.700E-06,+29.864322E-03
-90.600E-06,+29.814071E-03
-90.500E-06,+29.864322E-03
-90.400E-06,+29.864322E-03
-90.300E-06,+29.060302E-03
-90.200E-06,+29.814071E-03
-90.100E-06,+29.060302E-03
-90.000E-06,+29.060302E-03
-89.900E-06,+29.060302E-03
-89.800E-06,+29.060302E-03
-89.700E-06,+29.060302E-03
-89.600E-06,+29.060302E-03
-89.500E-06,+29.060302E-03
-89.400E-06,+29.060302E-03
-89.300E-06,+29.060302E-03
-89.200E-06,+29.060302E-03
-89.100E-06,+28.256282E-03
-89.000E-06,+29.060302E-03
-88.900E-06,+29.060302E-03
-88.800E-06,+29.060302E-03
-88.700E-06,+29.060302E-03
-88.600E-06,+28.256282E-03
-88.500E-06,+29.060302E-03
-88.400E-06,+29.060302E-03
-88.300E-06,+29.060302E-03
-88.200E-06,+29.060302E-03
-88.100E-06,+29.060302E-03
-88.000E-06,+29.060302E-03
-87.900E-06,+29.060302E-03
-87.800E-06,+29.060302E-03
-87.700E-06,+29.060302E-03
-87.600E-06,+29.060302E-03
-87.500E-06,+29.060302E-03
-87.400E-06,+29.060302E-03
-87.300E-06,+29.060302E-03
-87.200E-06,+29.814071E-03
-87.100E-06,+29.060302E-03
-87.000E-06,+29.060302E-03
-86.900E-06,+29.060302E-03
-86.800E-06,+29.060302E-03
-86.700E-06,+29.060302E-03
-86.600E-06,+29.060302E-03
-86.500E-06,+29.814071E-03
-86.400E-06,+29.060302E-03
-86.300E-06,+29.060302E-03
-86.200E-06,+29.060302E-03
-86.100E-06,+29.060302E-03
-86.000E-06,+29.060302E-03
-85.900E-06,+29.060302E-03
-85.800E-06,+29.060302E-03
-85.700E-06,+29.060302E-03
-85.600E-06,+28.256282E-03
-85.500E-06,+29.060302E-03
-85.400E-06,+28.256282E-03
-85.300E-06,+28.256282E-03
-85.200E-06,+28.256282E-03
-85.100E-06,+28.256282E-03
-85.000E-06,+28.256282E-03
-84.900E-06,+27.452262E-03
-84.800E-06,+28.256282E-03
-84.700E-06,+28.256282E-03
-84.600E-06,+27.452262E-03
-84.500E-06,+27.452262E-03
-84.400E-06,+27.452262E-03
-84.300E-06,+26.648242E-03
-84.200E-06,+26.648242E-03
-84.100E-06,+27.452262E-03
-84.000E-06,+26.648242E-03
-83.900E-06,+26.648242E-03
-83.800E-06,+26.648242E-03
-83.700E-06,+26.648242E-03
-83.600E-06,+26.648242E-03
-83.500E-06,+26.597991E-03
-83.400E-06,+25.844222E-03
-83.300E-06,+25.844222E-03
-83.200E-06,+25.844222E-03
-83.100E-06,+25.793971E-03
-83.000E-06,+25.040202E-03
-82.900E-06,+25.040202E-03
-82.800E-06,+25.040202E-03
-82.700E-06,+25.040202E-03
-82.600E-06,+24.236182E-03
-82.500E-06,+24.236182E-03
-82.400E-06,+24.236182E-03
-82.300E-06,+24.236182E-03
-82.200E-06,+23.432162E-03
-82.100E-06,+23.432162E-03
-82.000E-06,+23.432162E-03
-81.900E-06,+22.628142E-03
-81.800E-06,+22.628142E-03
-81.700E-06,+22.628142E-03
-81.600E-06,+22.628142E-03
-81.500E-06,+22.577890E-03
-81.400E-06,+21.824121E-03
-81.300E-06,+21.824121E-03
-81.200E-06,+21.020101E-03
-81.100E-06,+21.773870E-03
-81.000E-06,+21.020101E-03
